#  X_0 = X0p674487; Z_0 = Z0p015513
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
   0.0020 0.4580090  3.5753 -0.4896  3.8395  7.396  1.284  1.358  0.920  1.875  0.954  0.156  4.005
   0.0020 0.4773661  3.5790 -0.4619  3.8447  7.257  1.309  1.356  0.907  1.826  0.946  0.149  3.917
   0.0020 0.4975441  3.5827 -0.4339  3.8495  7.121  1.329  1.352  0.895  1.781  0.937  0.143  3.830
   0.0020 0.5181650  3.5864 -0.4063  3.8545  6.987  1.346  1.347  0.883  1.738  0.927  0.137  3.744
   0.0020 0.5395575  3.5902 -0.3789  3.8597  6.857  1.360  1.340  0.872  1.698  0.915  0.132  3.657
   0.0020 0.5606131  3.5939 -0.3514  3.8637  6.728  1.370  1.332  0.861  1.661  0.903  0.127  3.571
   0.0020 0.5822040  3.5977 -0.3246  3.8686  6.602  1.376  1.322  0.850  1.626  0.888  0.123  3.484
   0.0020 0.6042465  3.6015 -0.2983  3.8737  6.479  1.379  1.310  0.840  1.593  0.872  0.120  3.395
   0.0020 0.6246023  3.6054 -0.2730  3.8784  6.364  1.378  1.299  0.827  1.556  0.858  0.117  3.318
   0.0020 0.6454274  3.6093 -0.2476  3.8827  6.252  1.372  1.288  0.813  1.520  0.844  0.114  3.247
   0.0020 0.6664985  3.6132 -0.2218  3.8864  6.143  1.362  1.276  0.799  1.483  0.830  0.112  3.181
   0.0020 0.6902873  3.6171 -0.1971  3.8926  6.039  1.347  1.263  0.783  1.447  0.814  0.110  3.117
   0.0020 0.7132528  3.6209 -0.1705  3.8954  5.935  1.328  1.249  0.767  1.412  0.799  0.109  3.060
   0.0020 0.7386712  3.6247 -0.1438  3.8991  5.834  1.304  1.234  0.751  1.378  0.783  0.108  3.007
   0.0020 0.7487182  3.6291 -0.1286  3.9072  5.760  1.274  1.217  0.731  1.337  0.763  0.108  2.949
   0.0020 0.7568976  3.6334 -0.1120  3.9126  5.681  1.250  1.201  0.713  1.300  0.748  0.106  2.891
   0.0020 0.7812918  3.6372 -0.0856  3.9153  5.584  1.227  1.186  0.697  1.269  0.736  0.104  2.843
   0.0020 0.8118592  3.6409 -0.0575  3.9186  5.486  1.204  1.172  0.683  1.240  0.725  0.103  2.799
   0.0020 0.8436317  3.6446 -0.0290  3.9215  5.389  1.180  1.157  0.668  1.213  0.714  0.102  2.758
   0.0020 0.8766020  3.6483 -0.0009  3.9247  5.295  1.154  1.142  0.653  1.186  0.704  0.100  2.719
   0.0020 0.9097705  3.6519  0.0281  3.9264  5.201  1.126  1.126  0.640  1.162  0.695  0.099  2.683
   0.0020 0.9462485  3.6556  0.0566  3.9297  5.106  1.099  1.111  0.625  1.136  0.685  0.098  2.642
   0.0020 0.9832769  3.6592  0.0854  3.9321  5.008  1.070  1.094  0.611  1.109  0.675  0.097  2.598
   0.0020 1.0213858  3.6628  0.1144  3.9340  4.909  1.041  1.077  0.596  1.082  0.664  0.096  2.552
   0.0020 1.0616345  3.6664  0.1435  3.9362  4.811  1.010  1.059  0.582  1.055  0.654  0.095  2.506
   0.0020 1.1023016  3.6700  0.1733  3.9370  4.711  0.979  1.041  0.567  1.029  0.644  0.094  2.460
   0.0020 1.1454966  3.6736  0.2029  3.9384  4.611  0.946  1.022  0.553  1.003  0.634  0.092  2.413
   0.0020 1.1897677  3.6771  0.2328  3.9392  4.511  0.912  1.003  0.538  0.978  0.623  0.091  2.365
   0.0020 1.2352862  3.6807  0.2628  3.9396  4.415  0.877  0.985  0.527  0.959  0.613  0.090  2.322
   0.0020 1.2822113  3.6842  0.2931  3.9397  4.320  0.841  0.968  0.517  0.941  0.603  0.088  2.281
   0.0020 1.3304542  3.6877  0.3233  3.9395  4.227  0.803  0.950  0.508  0.926  0.593  0.087  2.240
   0.0020 1.3798825  3.6912  0.3541  3.9386  4.134  0.764  0.933  0.500  0.913  0.583  0.085  2.200
   0.0020 1.4306113  3.6947  0.3849  3.9373  4.042  0.724  0.916  0.492  0.902  0.573  0.083  2.161
   0.0020 1.4821394  3.6981  0.4157  3.9358  3.952  0.683  0.899  0.486  0.892  0.563  0.082  2.123
   0.0020 1.5341237  3.7016  0.4470  3.9331  3.861  0.646  0.882  0.479  0.882  0.555  0.080  2.089
   0.0020 1.5872451  3.7050  0.4785  3.9301  3.771  0.610  0.866  0.472  0.871  0.547  0.079  2.057
   0.0020 1.6393312  3.7084  0.5100  3.9263  3.682  0.576  0.851  0.466  0.861  0.540  0.078  2.027
   0.0020 1.6932531  3.7117  0.5422  3.9215  3.592  0.543  0.835  0.460  0.851  0.533  0.077  1.998
   0.0020 1.7463239  3.7151  0.5743  3.9162  3.503  0.510  0.821  0.454  0.842  0.526  0.076  1.971
   0.0020 1.7989221  3.7184  0.6068  3.9099  3.415  0.479  0.806  0.448  0.834  0.519  0.075  1.946
   0.0020 1.8508191  3.7217  0.6395  3.9027  3.325  0.449  0.792  0.443  0.825  0.512  0.074  1.918
   0.0020 1.9015486  3.7250  0.6725  3.8945  3.233  0.420  0.778  0.437  0.815  0.503  0.073  1.887
   0.0020 1.9521616  3.7282  0.7062  3.8851  3.140  0.392  0.763  0.431  0.805  0.494  0.072  1.855
   0.0020 2.0008740  3.7314  0.7399  3.8748  3.047  0.366  0.749  0.425  0.796  0.484  0.071  1.823
   0.0020 2.0477166  3.7345  0.7741  3.8633  2.954  0.340  0.735  0.419  0.787  0.474  0.070  1.791
   0.0020 2.0930856  3.7376  0.8088  3.8503  2.859  0.315  0.720  0.414  0.779  0.464  0.069  1.759
   0.0020 2.1358581  3.7406  0.8440  3.8361  2.764  0.290  0.706  0.409  0.771  0.454  0.069  1.727
   0.0020 2.1762450  3.7436  0.8796  3.8205  2.667  0.267  0.692  0.403  0.761  0.444  0.067  1.697
   0.0020 2.2139066  3.7465  0.9157  3.8036  2.569  0.245  0.679  0.397  0.750  0.435  0.066  1.667
   0.0020 2.2484395  3.7494  0.9520  3.7855  2.471  0.224  0.667  0.391  0.739  0.425  0.064  1.637
   0.0020 2.2798205  3.7523  0.9886  3.7664  2.372  0.203  0.654  0.384  0.727  0.416  0.062  1.607
   0.0020 2.3090574  3.7551  1.0258  3.7458  2.272  0.184  0.642  0.377  0.715  0.406  0.060  1.578
   0.0020 2.3356724  3.7578  1.0633  3.7243  2.171  0.166  0.630  0.370  0.703  0.397  0.058  1.549
   0.0020 2.3599810  3.7605  1.1009  3.7020  2.071  0.149  0.619  0.364  0.691  0.388  0.056  1.521
   0.0020 2.3823012  3.7633  1.1384  3.6796  1.971  0.136  0.608  0.357  0.680  0.381  0.056  1.498
   0.0020 2.4031665  3.7661  1.1755  3.6575  1.873  0.125  0.597  0.351  0.669  0.375  0.055  1.476
   0.0020 2.4238306  3.7688  1.2129  3.6349  1.774  0.115  0.586  0.345  0.658  0.369  0.055  1.455
   0.0020 2.4438490  3.7717  1.2494  3.6134  1.678  0.107  0.575  0.339  0.646  0.363  0.055  1.435
   0.0020 2.4636982  3.7747  1.2850  3.5933  1.585  0.100  0.565  0.333  0.634  0.358  0.056  1.416
   0.0020 2.4836355  3.7777  1.3199  3.5740  1.493  0.095  0.554  0.326  0.622  0.353  0.056  1.398
   0.0020 2.5034011  3.7809  1.3541  3.5559  1.401  0.089  0.543  0.319  0.609  0.346  0.056  1.371
   0.0020 2.5222433  3.7842  1.3862  3.5405  1.314  0.084  0.531  0.312  0.596  0.337  0.055  1.338
   0.0020 2.5404596  3.7877  1.4173  3.5263  1.228  0.079  0.519  0.305  0.582  0.327  0.054  1.303
   0.0020 2.5580549  3.7912  1.4472  3.5136  1.145  0.076  0.507  0.298  0.568  0.316  0.052  1.264
   0.0020 2.5744501  3.7949  1.4750  3.5034  1.066  0.074  0.494  0.290  0.553  0.304  0.051  1.221
   0.0020 2.5900003  3.7987  1.5020  3.4942  0.990  0.071  0.481  0.282  0.538  0.292  0.049  1.180
   0.0020 2.6044339  3.8026  1.5271  3.4870  0.919  0.068  0.468  0.274  0.522  0.280  0.048  1.138
   0.0020 2.6172661  3.8067  1.5498  3.4827  0.855  0.064  0.454  0.266  0.506  0.268  0.046  1.094
   0.0020 2.6287082  3.8108  1.5702  3.4809  0.796  0.061  0.440  0.257  0.489  0.255  0.045  1.049
   0.0020 2.6393060  3.8151  1.5894  3.4804  0.741  0.059  0.425  0.248  0.472  0.241  0.044  1.003
   0.0020 2.6483276  3.8194  1.6058  3.4829  0.693  0.060  0.411  0.239  0.456  0.228  0.042  0.957
   0.0020 2.6567106  3.8238  1.6211  3.4864  0.648  0.062  0.397  0.230  0.440  0.215  0.041  0.911
   0.0020 2.6645111  3.8282  1.6355  3.4909  0.606  0.066  0.382  0.220  0.424  0.201  0.040  0.864
   0.0020 2.6718934  3.8327  1.6492  3.4962  0.566  0.068  0.368  0.210  0.406  0.190  0.039  0.822
   0.0020 2.6790327  3.8371  1.6625  3.5019  0.528  0.068  0.352  0.200  0.387  0.179  0.038  0.784
   0.0020 2.6859497  3.8416  1.6755  3.5079  0.493  0.067  0.337  0.189  0.368  0.170  0.037  0.749
   0.0020 2.6927366  3.8460  1.6883  3.5140  0.458  0.067  0.322  0.178  0.348  0.163  0.036  0.716
   0.0020 2.6994153  3.8505  1.7009  3.5204  0.423  0.076  0.308  0.170  0.334  0.156  0.035  0.683
   0.0020 2.7060192  3.8550  1.7134  3.5268  0.388  0.090  0.295  0.162  0.322  0.151  0.035  0.650
   0.0020 2.7125327  3.8594  1.7258  3.5333  0.353  0.107  0.282  0.155  0.313  0.148  0.036  0.618
   0.0020 2.7189729  3.8639  1.7381  3.5399  0.319  0.125  0.268  0.146  0.299  0.143  0.035  0.585
   0.0020 2.7253139  3.8684  1.7503  3.5467  0.284  0.143  0.253  0.135  0.282  0.138  0.034  0.549
   0.0020 2.7316206  3.8729  1.7624  3.5535  0.249  0.163  0.237  0.123  0.264  0.133  0.033  0.513
   0.0020 2.7378278  3.8774  1.7744  3.5605  0.216  0.180  0.221  0.111  0.246  0.128  0.031  0.477
   0.0020 2.7439736  3.8819  1.7863  3.5675  0.187  0.188  0.205  0.103  0.230  0.122  0.030  0.444
   0.0020 2.7500572  3.8863  1.7981  3.5747  0.160  0.192  0.188  0.096  0.215  0.116  0.028  0.413
   0.0020 2.7560767  3.8908  1.8098  3.5819  0.135  0.193  0.172  0.090  0.201  0.110  0.027  0.383
   0.0020 2.7620337  3.8953  1.8213  3.5893  0.111  0.193  0.155  0.082  0.186  0.104  0.027  0.357
   0.0020 2.7679516  3.8998  1.8329  3.5966  0.089  0.192  0.138  0.074  0.170  0.097  0.027  0.332
   0.0020 2.7737889  3.9043  1.8443  3.6042  0.068  0.189  0.121  0.067  0.156  0.090  0.027  0.310
   0.0020 2.7795618  3.9088  1.8556  3.6118  0.050  0.180  0.107  0.061  0.146  0.083  0.026  0.289
   0.0020 2.7852935  3.9134  1.8668  3.6195  0.032  0.168  0.093  0.056  0.137  0.077  0.026  0.270
   0.0020 2.7909642  3.9179  1.8778  3.6274  0.016  0.154  0.081  0.052  0.130  0.070  0.025  0.251
   0.0020 2.7966001  3.9224  1.8889  3.6352  0.001  0.141  0.069  0.047  0.122  0.064  0.023  0.232
   0.0020 2.8021905  3.9269  1.8998  3.6432 -0.014  0.127  0.058  0.044  0.114  0.059  0.021  0.214
   0.0020 2.8077327  3.9314  1.9107  3.6513 -0.028  0.112  0.049  0.040  0.106  0.054  0.019  0.195
   0.0020 2.8131985  3.9359  1.9214  3.6595 -0.041  0.097  0.039  0.036  0.098  0.050  0.018  0.176
   0.0020 2.8186529  3.9404  1.9320  3.6678 -0.054  0.082  0.030  0.033  0.090  0.047  0.018  0.156
   0.0020 2.8240432  3.9450  1.9425  3.6762 -0.066  0.067  0.021  0.029  0.083  0.044  0.017  0.137
   0.0020 2.8293922  3.9495  1.9529  3.6847 -0.076  0.054  0.013  0.025  0.075  0.041  0.017  0.120
   0.0020 2.8347396  3.9540  1.9633  3.6933 -0.085  0.041  0.004  0.021  0.067  0.038  0.016  0.103
   0.0020 2.8400078  3.9585  1.9735  3.7020 -0.095  0.030 -0.003  0.017  0.059  0.034  0.014  0.089
   0.0020 2.8452473  3.9631  1.9836  3.7108 -0.105  0.020 -0.009  0.013  0.051  0.031  0.011  0.077
   0.0020 2.8504919  3.9676  1.9937  3.7197 -0.115  0.011 -0.014  0.009  0.043  0.027  0.008  0.067
   0.0020 2.8556638  3.9721  2.0035  3.7288 -0.124  0.001 -0.020  0.006  0.037  0.024  0.006  0.055
   0.0020 2.8608081  3.9767  2.0133  3.7380 -0.132 -0.008 -0.025  0.002  0.030  0.021  0.006  0.044
   0.0020 2.8659623  3.9812  2.0230  3.7472 -0.140 -0.019 -0.030 -0.001  0.024  0.019  0.006  0.032
   0.0020 2.8710244  3.9858  2.0325  3.7566 -0.147 -0.031 -0.035 -0.003  0.018  0.017  0.006  0.019
   0.0020 2.8761269  3.9903  2.0420  3.7661 -0.153 -0.044 -0.039 -0.005  0.012  0.015  0.006  0.007
   0.0020 2.8811709  3.9949  2.0513  3.7758 -0.156 -0.059 -0.043 -0.008  0.007  0.013  0.006 -0.007
   0.0020 2.8862139  3.9994  2.0605  3.7855 -0.158 -0.075 -0.047 -0.010  0.002  0.010  0.005 -0.020
   0.0020 2.8912447  4.0040  2.0696  3.7954 -0.159 -0.092 -0.052 -0.012 -0.003  0.008  0.005 -0.034
   0.0020 2.8962710  4.0085  2.0785  3.8054 -0.158 -0.110 -0.056 -0.014 -0.008  0.005  0.004 -0.049
   0.0020 2.9012682  4.0131  2.0873  3.8156 -0.156 -0.129 -0.061 -0.016 -0.013  0.001  0.003 -0.063
   0.0020 2.9062794  4.0177  2.0960  3.8260 -0.152 -0.149 -0.066 -0.018 -0.018 -0.002  0.001 -0.078
   0.0020 2.9112790  4.0222  2.1045  3.8364 -0.147 -0.169 -0.071 -0.020 -0.023 -0.005 -0.000 -0.092
   0.0020 2.9162646  4.0268  2.1129  3.8471 -0.144 -0.186 -0.075 -0.022 -0.027 -0.009 -0.001 -0.106
   0.0020 2.9212849  4.0314  2.1211  3.8579 -0.139 -0.203 -0.079 -0.024 -0.032 -0.012 -0.002 -0.120
   0.0020 2.9263055  4.0359  2.1292  3.8688 -0.134 -0.219 -0.083 -0.026 -0.037 -0.015 -0.003 -0.133
   0.0020 2.9313501  4.0405  2.1371  3.8800 -0.129 -0.234 -0.086 -0.028 -0.041 -0.018 -0.003 -0.147
   0.0020 2.9364335  4.0451  2.1448  3.8914 -0.124 -0.249 -0.090 -0.030 -0.046 -0.020 -0.003 -0.160
   0.0020 2.9415563  4.0497  2.1523  3.9030 -0.119 -0.262 -0.093 -0.032 -0.050 -0.023 -0.003 -0.172
   0.0020 2.9467418  4.0543  2.1595  3.9149 -0.113 -0.276 -0.097 -0.035 -0.055 -0.025 -0.002 -0.185
   0.0020 2.9520181  4.0588  2.1665  3.9270 -0.108 -0.288 -0.100 -0.037 -0.060 -0.027 -0.001 -0.197
   0.0020 2.9574115  4.0634  2.1731  3.9396 -0.100 -0.301 -0.103 -0.039 -0.064 -0.029 -0.000 -0.208
   0.0020 2.9629806  4.0680  2.1792  3.9527 -0.090 -0.314 -0.106 -0.041 -0.069 -0.031 -0.001 -0.218
   0.0020 2.9688246  4.0727  2.1847  3.9665 -0.078 -0.328 -0.110 -0.044 -0.074 -0.032 -0.002 -0.228
   0.0020 2.9750737  4.0773  2.1893  3.9813 -0.062 -0.341 -0.113 -0.046 -0.078 -0.034 -0.003 -0.237
   0.0020 2.9820146  4.0819  2.1924  3.9977 -0.044 -0.354 -0.116 -0.048 -0.082 -0.035 -0.004 -0.245
   0.0020 2.9902827  4.0866  2.1928  4.0171 -0.020 -0.365 -0.119 -0.050 -0.086 -0.036 -0.005 -0.254
   0.0020 3.0017274  4.0911  2.1864  4.0436  0.020 -0.375 -0.121 -0.052 -0.090 -0.037 -0.006 -0.262
   0.0020 3.0230304  4.0941  2.1555  4.0895  0.113 -0.379 -0.121 -0.053 -0.093 -0.038 -0.007 -0.268
   0.0020 3.0437347  4.0924  2.1130  4.1282  0.211 -0.373 -0.119 -0.053 -0.092 -0.038 -0.006 -0.265
   0.0020 3.0625668  4.0896  2.0762  4.1563  0.288 -0.364 -0.117 -0.052 -0.090 -0.037 -0.005 -0.260
   0.0020 3.1008565  4.0878  2.0394  4.1912  0.371 -0.357 -0.115 -0.051 -0.088 -0.036 -0.004 -0.257
   0.0020 3.1247354  4.0923  2.0507  4.2013  0.367 -0.368 -0.117 -0.053 -0.092 -0.038 -0.006 -0.265
   0.0020 3.1374260  4.0967  2.0662  4.2050  0.350 -0.378 -0.120 -0.054 -0.095 -0.039 -0.007 -0.273
   0.0020 3.1477403  4.1010  2.0820  4.2081  0.335 -0.390 -0.123 -0.056 -0.099 -0.040 -0.008 -0.282
   0.0020 3.1567156  4.1054  2.0978  4.2110  0.321 -0.401 -0.126 -0.058 -0.102 -0.043 -0.009 -0.291
   0.0020 3.1647806  4.1098  2.1135  4.2140  0.307 -0.413 -0.129 -0.059 -0.105 -0.045 -0.010 -0.301
   0.0020 3.1722308  4.1142  2.1288  4.2171  0.295 -0.425 -0.132 -0.061 -0.109 -0.048 -0.011 -0.311
   0.0020 3.1792634  4.1185  2.1439  4.2206  0.284 -0.437 -0.135 -0.063 -0.112 -0.050 -0.012 -0.320
   0.0020 3.1860434  4.1230  2.1587  4.2244  0.274 -0.449 -0.138 -0.064 -0.115 -0.053 -0.012 -0.330
   0.0020 3.1927800  4.1274  2.1730  4.2287  0.266 -0.461 -0.141 -0.066 -0.118 -0.055 -0.012 -0.339
   0.0020 3.1996373  4.1318  2.1868  4.2335  0.259 -0.473 -0.144 -0.067 -0.121 -0.058 -0.012 -0.348
   0.0020 3.2067745  4.1363  2.2000  4.2391  0.254 -0.486 -0.146 -0.068 -0.124 -0.060 -0.012 -0.358
   0.0020 3.2141812  4.1407  2.2128  4.2452  0.252 -0.498 -0.149 -0.069 -0.127 -0.063 -0.011 -0.367
   0.0020 3.2220420  4.1452  2.2249  4.2521  0.251 -0.510 -0.151 -0.070 -0.130 -0.065 -0.011 -0.376
   0.0020 3.2306223  4.1497  2.2360  4.2601  0.252 -0.521 -0.154 -0.072 -0.133 -0.068 -0.010 -0.385
   0.0020 3.2404922  4.1543  2.2457  4.2699  0.255 -0.531 -0.156 -0.073 -0.136 -0.069 -0.011 -0.394
   0.0020 3.2522337  4.1588  2.2536  4.2819  0.263 -0.541 -0.158 -0.074 -0.139 -0.071 -0.011 -0.403
   0.0020 3.2678945  4.1635  2.2575  4.2986  0.281 -0.550 -0.161 -0.076 -0.142 -0.072 -0.011 -0.412
   0.0020 3.3100316  4.1667  2.2379  4.3368  0.350 -0.555 -0.161 -0.077 -0.145 -0.073 -0.011 -0.418
   0.0020 3.4098760  4.1657  2.2165  4.3671  0.398 -0.552 -0.160 -0.077 -0.144 -0.073 -0.011 -0.416
   0.0020 3.4670413  4.1697  2.2409  4.3658  0.360 -0.560 -0.162 -0.078 -0.147 -0.074 -0.012 -0.423
   0.0020 3.5171444  4.1737  2.2644  4.3645  0.325 -0.568 -0.164 -0.080 -0.149 -0.075 -0.012 -0.430
   0.0020 3.5678640  4.1777  2.2878  4.3634  0.290 -0.576 -0.166 -0.081 -0.152 -0.076 -0.012 -0.438
   0.0020 3.6201128  4.1817  2.3111  4.3625  0.257 -0.584 -0.168 -0.082 -0.154 -0.077 -0.013 -0.447
   0.0020 3.6737245  4.1857  2.3344  4.3616  0.222 -0.592 -0.171 -0.083 -0.157 -0.079 -0.013 -0.457
   0.0020 3.7285007  4.1897  2.3578  4.3608  0.188 -0.600 -0.173 -0.085 -0.159 -0.081 -0.013 -0.467
   0.0020 3.7844029  4.1938  2.3812  4.3598  0.154 -0.607 -0.175 -0.086 -0.161 -0.084 -0.014 -0.477
   0.0020 3.8414612  4.1978  2.4048  4.3587  0.119 -0.615 -0.177 -0.087 -0.164 -0.086 -0.014 -0.487
   0.0020 3.8996938  4.2018  2.4285  4.3575  0.084 -0.622 -0.179 -0.088 -0.166 -0.088 -0.015 -0.499
   0.0020 3.9589094  4.2057  2.4522  4.3564  0.049 -0.629 -0.181 -0.089 -0.168 -0.091 -0.015 -0.509
   0.0020 4.0191114  4.2097  2.4759  4.3551  0.014 -0.636 -0.183 -0.090 -0.171 -0.093 -0.016 -0.518
   0.0020 4.0805059  4.2137  2.4997  4.3539 -0.021 -0.644 -0.185 -0.091 -0.173 -0.095 -0.017 -0.527
   0.0020 4.1431090  4.2177  2.5236  4.3526 -0.057 -0.651 -0.187 -0.093 -0.175 -0.097 -0.017 -0.535
   0.0020 4.2069347  4.2217  2.5475  4.3512 -0.093 -0.658 -0.189 -0.094 -0.177 -0.099 -0.018 -0.543
   0.0020 4.2722664  4.2257  2.5716  4.3497 -0.129 -0.665 -0.190 -0.095 -0.179 -0.101 -0.019 -0.551
   0.0020 4.3390252  4.2296  2.5957  4.3481 -0.166 -0.672 -0.192 -0.096 -0.181 -0.103 -0.020 -0.558
   0.0020 4.4067813  4.2336  2.6199  4.3466 -0.202 -0.678 -0.194 -0.097 -0.183 -0.104 -0.021 -0.565
   0.0020 4.4756148  4.2376  2.6441  4.3450 -0.239 -0.685 -0.196 -0.097 -0.185 -0.106 -0.021 -0.571
   0.0020 4.5457530  4.2415  2.6682  4.3435 -0.276 -0.691 -0.197 -0.098 -0.187 -0.107 -0.022 -0.577
   0.0020 4.6171079  4.2455  2.6924  4.3419 -0.314 -0.697 -0.199 -0.099 -0.189 -0.108 -0.022 -0.582
   0.0020 4.6897665  4.2494  2.7167  4.3403 -0.351 -0.704 -0.201 -0.100 -0.191 -0.109 -0.023 -0.586
   0.0020 4.7640610  4.2534  2.7410  4.3386 -0.389 -0.710 -0.202 -0.100 -0.192 -0.110 -0.023 -0.590
   0.0020 4.8400940  4.2574  2.7655  4.3368 -0.428 -0.715 -0.204 -0.101 -0.194 -0.111 -0.024 -0.593
   0.0020 4.9178102  4.2613  2.7900  4.3349 -0.467 -0.722 -0.206 -0.102 -0.196 -0.112 -0.024 -0.597
 
#  age(Gyr)= 0.004
   0.0040 0.1590105  3.5001 -1.3698  3.9598 11.115  1.466  1.590  1.398  2.957  0.877  0.205  5.739
   0.0040 0.1684073  3.5031 -1.3344  3.9612 10.994  1.454  1.559  1.382  2.929  0.877  0.194  5.704
   0.0040 0.1784764  3.5061 -1.2990  3.9628 10.872  1.440  1.528  1.367  2.902  0.877  0.184  5.668
   0.0040 0.1884952  3.5092 -1.2648  3.9648 10.747  1.416  1.499  1.351  2.875  0.878  0.175  5.624
   0.0040 0.1994053  3.5123 -1.2306  3.9674 10.622  1.393  1.470  1.337  2.849  0.879  0.167  5.579
   0.0040 0.2102386  3.5154 -1.1972  3.9697 10.498  1.368  1.441  1.323  2.824  0.881  0.159  5.534
   0.0040 0.2218116  3.5186 -1.1635  3.9719 10.375  1.345  1.414  1.310  2.800  0.882  0.151  5.491
   0.0040 0.2339331  3.5218 -1.1299  3.9741 10.253  1.323  1.387  1.298  2.777  0.884  0.143  5.449
   0.0040 0.2463947  3.5250 -1.0968  3.9763 10.133  1.301  1.360  1.287  2.755  0.886  0.135  5.407
   0.0040 0.2594947  3.5283 -1.0646  3.9799  9.946  1.272  1.351  1.253  2.685  0.887  0.135  5.280
   0.0040 0.2729465  3.5316 -1.0323  3.9827  9.736  1.243  1.350  1.212  2.600  0.887  0.138  5.126
   0.0040 0.2862160  3.5351 -1.0020  3.9870  9.497  1.211  1.357  1.161  2.493  0.887  0.143  4.930
   0.0040 0.3003847  3.5385 -0.9713  3.9911  9.231  1.178  1.372  1.103  2.368  0.886  0.151  4.702
   0.0040 0.3146809  3.5420 -0.9408  3.9946  8.934  1.143  1.397  1.036  2.224  0.885  0.162  4.436
   0.0040 0.3298715  3.5454 -0.9097  3.9976  8.660  1.119  1.419  0.976  2.095  0.885  0.171  4.200
   0.0040 0.3459945  3.5488 -0.8780  4.0001  8.468  1.118  1.425  0.943  2.017  0.884  0.170  4.067
   0.0040 0.3631894  3.5521 -0.8467  4.0035  8.298  1.124  1.429  0.916  1.951  0.885  0.169  3.958
   0.0040 0.3809854  3.5555 -0.8155  4.0066  8.147  1.138  1.431  0.896  1.897  0.886  0.166  3.873
   0.0040 0.3997300  3.5590 -0.7845  4.0102  8.016  1.160  1.431  0.881  1.855  0.887  0.161  3.812
   0.0040 0.4190753  3.5624 -0.7540  4.0140  7.907  1.191  1.429  0.873  1.824  0.888  0.154  3.776
   0.0040 0.4389527  3.5659 -0.7241  4.0183  7.821  1.232  1.425  0.873  1.806  0.889  0.146  3.766
   0.0040 0.4598963  3.5695 -0.6941  4.0226  7.759  1.281  1.418  0.879  1.803  0.891  0.136  3.786
   0.0040 0.4811524  3.5730 -0.6648  4.0272  7.724  1.341  1.409  0.894  1.814  0.894  0.124  3.837
   0.0040 0.5027258  3.5766 -0.6358  4.0315  7.634  1.372  1.402  0.892  1.797  0.892  0.117  3.814
   0.0040 0.5259160  3.5802 -0.6069  4.0366  7.516  1.388  1.396  0.883  1.766  0.887  0.113  3.752
   0.0040 0.5492852  3.5838 -0.5781  4.0412  7.396  1.402  1.388  0.875  1.736  0.881  0.110  3.687
   0.0040 0.5734771  3.5875 -0.5495  4.0458  7.276  1.413  1.380  0.866  1.707  0.874  0.108  3.619
   0.0040 0.5984048  3.5911 -0.5216  4.0511  7.156  1.422  1.371  0.859  1.679  0.866  0.106  3.545
   0.0040 0.6230563  3.5949 -0.4944  4.0564  7.036  1.429  1.360  0.851  1.651  0.856  0.104  3.467
   0.0040 0.6481838  3.5986 -0.4677  4.0620  6.914  1.433  1.348  0.844  1.624  0.845  0.103  3.384
   0.0040 0.6716854  3.6025 -0.4419  4.0669  6.794  1.434  1.336  0.837  1.597  0.832  0.103  3.298
   0.0040 0.6953645  3.6064 -0.4172  4.0728  6.688  1.427  1.324  0.823  1.562  0.820  0.101  3.234
   0.0040 0.7181327  3.6102 -0.3917  4.0767  6.583  1.417  1.311  0.808  1.525  0.808  0.100  3.174
   0.0040 0.7408934  3.6141 -0.3671  4.0810  6.482  1.403  1.297  0.792  1.488  0.794  0.099  3.118
   0.0040 0.7482627  3.6185 -0.3538  4.0898  6.406  1.381  1.281  0.772  1.443  0.777  0.098  3.057
   0.0040 0.7543591  3.6229 -0.3397  4.0967  6.332  1.353  1.265  0.750  1.396  0.759  0.097  3.001
   0.0040 0.7663482  3.6270 -0.3193  4.0997  6.247  1.322  1.248  0.727  1.350  0.742  0.097  2.952
   0.0040 0.7963438  3.6307 -0.2916  4.1034  6.149  1.298  1.233  0.710  1.315  0.729  0.097  2.910
   0.0040 0.8246015  3.6344 -0.2646  4.1065  6.053  1.276  1.219  0.696  1.284  0.718  0.096  2.868
   0.0040 0.8531997  3.6382 -0.2375  4.1093  5.959  1.253  1.205  0.683  1.256  0.709  0.096  2.828
   0.0040 0.8828573  3.6419 -0.2100  4.1114  5.866  1.230  1.191  0.670  1.229  0.701  0.096  2.791
   0.0040 0.9127096  3.6456 -0.1824  4.1131  5.774  1.206  1.177  0.658  1.205  0.693  0.097  2.755
   0.0040 0.9429118  3.6493 -0.1556  4.1155  5.686  1.180  1.163  0.647  1.182  0.686  0.097  2.722
   0.0040 0.9735327  3.6531 -0.1284  4.1170  5.600  1.153  1.148  0.637  1.161  0.680  0.098  2.692
   0.0040 1.0041822  3.6568 -0.1012  4.1182  5.505  1.125  1.131  0.623  1.133  0.671  0.097  2.649
   0.0040 1.0353073  3.6605 -0.0740  4.1192  5.410  1.095  1.112  0.608  1.105  0.662  0.096  2.603
   0.0040 1.0666925  3.6643 -0.0474  4.1207  5.315  1.064  1.093  0.592  1.075  0.652  0.096  2.555
