#  X_0 = X0p602357; Z_0 = Z0p027643
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
   0.0020 0.4272309  3.5691 -0.5394  3.8345  7.360  1.518  1.491  0.923  1.856  0.911  0.175  3.844
   0.0020 0.4444478  3.5729 -0.5121  3.8396  7.235  1.526  1.482  0.907  1.813  0.904  0.171  3.775
   0.0020 0.4619938  3.5767 -0.4850  3.8446  7.108  1.532  1.471  0.891  1.770  0.897  0.167  3.703
   0.0020 0.4799165  3.5806 -0.4583  3.8499  6.981  1.535  1.460  0.875  1.726  0.889  0.163  3.631
   0.0020 0.4976663  3.5845 -0.4319  3.8547  6.859  1.535  1.448  0.858  1.683  0.881  0.159  3.562
   0.0020 0.5160031  3.5884 -0.4057  3.8598  6.745  1.532  1.436  0.843  1.644  0.872  0.155  3.495
   0.0020 0.5344278  3.5923 -0.3798  3.8647  6.643  1.528  1.423  0.828  1.609  0.864  0.152  3.436
   0.0020 0.5531883  3.5962 -0.3539  3.8694  6.557  1.521  1.412  0.815  1.579  0.857  0.149  3.383
   0.0020 0.5722508  3.6001 -0.3278  3.8737  6.477  1.513  1.401  0.803  1.550  0.849  0.146  3.333
   0.0020 0.5918969  3.6040 -0.3021  3.8783  6.401  1.504  1.389  0.791  1.521  0.842  0.143  3.283
   0.0020 0.6121777  3.6079 -0.2763  3.8828  6.326  1.494  1.378  0.780  1.494  0.835  0.141  3.237
   0.0020 0.6332854  3.6118 -0.2503  3.8871  6.246  1.483  1.367  0.770  1.471  0.827  0.139  3.195
   0.0020 0.6549153  3.6157 -0.2238  3.8907  6.162  1.471  1.357  0.760  1.449  0.821  0.137  3.156
   0.0020 0.6778043  3.6195 -0.1975  3.8947  6.075  1.460  1.347  0.751  1.428  0.814  0.135  3.119
   0.0020 0.7012571  3.6234 -0.1709  3.8984  5.983  1.449  1.336  0.742  1.408  0.808  0.133  3.083
   0.0020 0.7263961  3.6272 -0.1435  3.9014  5.887  1.436  1.326  0.733  1.388  0.802  0.131  3.047
   0.0020 0.7446161  3.6313 -0.1222  3.9074  5.803  1.420  1.313  0.722  1.365  0.794  0.129  3.005
   0.0020 0.7528586  3.6358 -0.1080  3.9158  5.732  1.400  1.298  0.710  1.339  0.785  0.127  2.956
   0.0020 0.7665092  3.6399 -0.0864  3.9187  5.645  1.378  1.281  0.697  1.312  0.775  0.124  2.906
   0.0020 0.7998981  3.6435 -0.0566  3.9218  5.540  1.357  1.266  0.686  1.288  0.765  0.122  2.861
   0.0020 0.8327274  3.6472 -0.0272  3.9245  5.437  1.334  1.250  0.675  1.263  0.756  0.120  2.814
   0.0020 0.8663685  3.6508  0.0023  3.9267  5.335  1.309  1.234  0.663  1.239  0.746  0.117  2.766
   0.0020 0.9019621  3.6545  0.0320  3.9290  5.233  1.283  1.217  0.651  1.215  0.736  0.115  2.720
   0.0020 0.9390789  3.6581  0.0620  3.9309  5.131  1.255  1.201  0.640  1.191  0.725  0.113  2.674
   0.0020 0.9786893  3.6616  0.0923  3.9329  5.030  1.226  1.184  0.628  1.169  0.714  0.111  2.629
   0.0020 1.0194074  3.6652  0.1226  3.9346  4.929  1.197  1.167  0.616  1.146  0.704  0.108  2.584
   0.0020 1.0621756  3.6688  0.1533  3.9359  4.828  1.165  1.150  0.605  1.124  0.693  0.106  2.540
   0.0020 1.1058215  3.6723  0.1841  3.9368  4.727  1.131  1.132  0.595  1.102  0.681  0.105  2.495
   0.0020 1.1523729  3.6758  0.2154  3.9373  4.626  1.097  1.115  0.584  1.081  0.670  0.103  2.450
   0.0020 1.2004259  3.6792  0.2469  3.9374  4.526  1.060  1.097  0.573  1.060  0.658  0.100  2.406
   0.0020 1.2499983  3.6827  0.2785  3.9372  4.427  1.023  1.079  0.562  1.040  0.646  0.098  2.363
   0.0020 1.3010822  3.6862  0.3102  3.9367  4.328  0.986  1.062  0.552  1.021  0.635  0.097  2.321
   0.0020 1.3542441  3.6896  0.3424  3.9356  4.229  0.950  1.045  0.543  1.003  0.623  0.095  2.282
   0.0020 1.4074176  3.6930  0.3743  3.9341  4.130  0.913  1.028  0.533  0.985  0.612  0.094  2.242
   0.0020 1.4636644  3.6964  0.4068  3.9321  4.031  0.875  1.010  0.523  0.968  0.601  0.092  2.202
   0.0020 1.5198929  3.6997  0.4399  3.9286  3.932  0.839  0.993  0.514  0.952  0.590  0.091  2.164
   0.0020 1.5766800  3.7031  0.4725  3.9254  3.834  0.802  0.976  0.504  0.935  0.579  0.089  2.125
   0.0020 1.6345041  3.7064  0.5053  3.9217  3.737  0.765  0.960  0.495  0.919  0.568  0.087  2.088
   0.0020 1.6920343  3.7096  0.5393  3.9157  3.638  0.731  0.944  0.487  0.904  0.558  0.086  2.052
   0.0020 1.7496870  3.7129  0.5730  3.9095  3.539  0.697  0.927  0.478  0.888  0.547  0.084  2.017
   0.0020 1.8060043  3.7161  0.6068  3.9025  3.441  0.663  0.910  0.470  0.873  0.537  0.082  1.982
   0.0020 1.8620604  3.7193  0.6410  3.8944  3.342  0.631  0.894  0.462  0.859  0.528  0.081  1.947
   0.0020 1.9168719  3.7225  0.6755  3.8851  3.244  0.600  0.878  0.453  0.846  0.518  0.080  1.914
   0.0020 1.9700810  3.7256  0.7104  3.8747  3.145  0.570  0.863  0.445  0.833  0.508  0.079  1.881
   0.0020 2.0217164  3.7287  0.7457  3.8630  3.045  0.541  0.847  0.438  0.820  0.499  0.077  1.849
   0.0020 2.0708935  3.7318  0.7813  3.8500  2.946  0.513  0.832  0.430  0.807  0.490  0.076  1.818
   0.0020 2.1176082  3.7348  0.8173  3.8356  2.846  0.486  0.818  0.423  0.794  0.481  0.074  1.788
   0.0020 2.1615042  3.7377  0.8538  3.8198  2.745  0.461  0.803  0.416  0.782  0.472  0.073  1.758
   0.0020 2.2023730  3.7406  0.8907  3.8026  2.644  0.437  0.789  0.409  0.771  0.464  0.072  1.729
   0.0020 2.2395564  3.7435  0.9278  3.7842  2.543  0.414  0.775  0.402  0.759  0.455  0.070  1.701
   0.0020 2.2730757  3.7463  0.9652  3.7647  2.441  0.392  0.761  0.395  0.748  0.447  0.069  1.673
   0.0020 2.3041203  3.7490  1.0032  3.7435  2.338  0.371  0.748  0.388  0.738  0.439  0.068  1.646
   0.0020 2.3316866  3.7518  1.0411  3.7218  2.236  0.350  0.734  0.382  0.727  0.431  0.067  1.620
   0.0020 2.3562116  3.7546  1.0788  3.6998  2.135  0.330  0.721  0.375  0.716  0.423  0.066  1.593
   0.0020 2.3790104  3.7574  1.1167  3.6771  2.033  0.311  0.707  0.369  0.706  0.415  0.064  1.567
   0.0020 2.4004456  3.7601  1.1547  3.6539  1.931  0.292  0.694  0.363  0.695  0.408  0.063  1.541
   0.0020 2.4203861  3.7630  1.1918  3.6318  1.831  0.275  0.680  0.357  0.685  0.400  0.062  1.514
   0.0020 2.4397416  3.7659  1.2282  3.6108  1.734  0.258  0.666  0.351  0.674  0.392  0.061  1.486
   0.0020 2.4593962  3.7689  1.2645  3.5898  1.636  0.241  0.652  0.344  0.663  0.383  0.060  1.458
   0.0020 2.4783872  3.7720  1.2992  3.5711  1.543  0.224  0.637  0.337  0.652  0.375  0.059  1.429
   0.0020 2.4969543  3.7753  1.3325  3.5542  1.453  0.207  0.621  0.330  0.639  0.365  0.057  1.398
   0.0020 2.5155689  3.7786  1.3655  3.5377  1.364  0.192  0.605  0.322  0.627  0.356  0.055  1.367
   0.0020 2.5331278  3.7822  1.3966  3.5236  1.279  0.177  0.588  0.315  0.614  0.347  0.054  1.335
   0.0020 2.5491743  3.7858  1.4254  3.5124  1.201  0.162  0.571  0.308  0.601  0.336  0.052  1.302
   0.0020 2.5656611  3.7895  1.4550  3.5001  1.121  0.149  0.555  0.301  0.587  0.327  0.050  1.268
   0.0020 2.5808155  3.7933  1.4823  3.4906  1.046  0.138  0.537  0.293  0.573  0.316  0.049  1.234
   0.0020 2.5936186  3.7973  1.5060  3.4852  0.980  0.128  0.519  0.285  0.558  0.305  0.047  1.196
   0.0020 2.6078343  3.8012  1.5325  3.4764  0.908  0.119  0.501  0.277  0.543  0.294  0.045  1.161
   0.0020 2.6198531  3.8053  1.5553  3.4721  0.845  0.113  0.483  0.269  0.527  0.283  0.043  1.125
   0.0020 2.6307664  3.8095  1.5762  3.4697  0.786  0.107  0.466  0.262  0.511  0.272  0.041  1.088
   0.0020 2.6407137  3.8137  1.5955  3.4692  0.732  0.104  0.447  0.253  0.494  0.262  0.040  1.050
   0.0020 2.6492982  3.8181  1.6123  3.4712  0.685  0.101  0.429  0.244  0.476  0.251  0.038  1.011
   0.0020 2.6573000  3.8225  1.6282  3.4743  0.640  0.100  0.411  0.235  0.458  0.240  0.036  0.972
   0.0020 2.6647368  3.8270  1.6432  3.4784  0.597  0.101  0.392  0.226  0.440  0.230  0.034  0.933
   0.0020 2.6717364  3.8314  1.6573  3.4833  0.557  0.102  0.375  0.217  0.423  0.219  0.032  0.895
   0.0020 2.6785287  3.8359  1.6711  3.4885  0.518  0.105  0.358  0.208  0.405  0.208  0.030  0.857
   0.0020 2.6850885  3.8404  1.6846  3.4940  0.480  0.107  0.341  0.199  0.388  0.199  0.029  0.821
   0.0020 2.6915296  3.8449  1.6979  3.4997  0.443  0.110  0.326  0.190  0.371  0.190  0.027  0.786
   0.0020 2.6978636  3.8494  1.7111  3.5055  0.407  0.113  0.311  0.181  0.355  0.181  0.026  0.751
   0.0020 2.7040967  3.8539  1.7241  3.5115  0.372  0.115  0.295  0.173  0.338  0.172  0.025  0.716
   0.0020 2.7102250  3.8584  1.7371  3.5175  0.337  0.116  0.279  0.164  0.322  0.163  0.023  0.681
   0.0020 2.7162683  3.8629  1.7499  3.5237  0.303  0.117  0.263  0.155  0.305  0.154  0.022  0.645
   0.0020 2.7222242  3.8674  1.7627  3.5299  0.270  0.116  0.245  0.145  0.287  0.144  0.020  0.608
   0.0020 2.7280996  3.8719  1.7753  3.5363  0.238  0.116  0.228  0.136  0.269  0.135  0.019  0.571
   0.0020 2.7338988  3.8764  1.7879  3.5427  0.207  0.114  0.211  0.126  0.251  0.126  0.017  0.534
   0.0020 2.7396207  3.8810  1.8003  3.5492  0.176  0.112  0.194  0.117  0.232  0.117  0.016  0.498
   0.0020 2.7452685  3.8855  1.8127  3.5558  0.147  0.109  0.178  0.108  0.214  0.109  0.015  0.462
   0.0020 2.7508555  3.8900  1.8250  3.5625  0.118  0.104  0.162  0.099  0.198  0.100  0.014  0.428
   0.0020 2.7563765  3.8945  1.8372  3.5692  0.090  0.097  0.148  0.092  0.182  0.092  0.013  0.395
   0.0020 2.7618427  3.8991  1.8494  3.5761  0.063  0.089  0.134  0.084  0.167  0.084  0.012  0.364
   0.0020 2.7672236  3.9036  1.8614  3.5831  0.038  0.080  0.121  0.078  0.152  0.077  0.011  0.334
   0.0020 2.7725477  3.9081  1.8733  3.5901  0.013  0.070  0.109  0.071  0.138  0.070  0.009  0.306
   0.0020 2.7778124  3.9127  1.8851  3.5972 -0.010  0.059  0.097  0.065  0.125  0.064  0.008  0.279
   0.0020 2.7829965  3.9172  1.8968  3.6045 -0.033  0.047  0.087  0.059  0.113  0.058  0.007  0.255
   0.0020 2.7881472  3.9217  1.9085  3.6118 -0.055  0.034  0.078  0.055  0.103  0.053  0.006  0.233
   0.0020 2.7932337  3.9263  1.9200  3.6193 -0.075  0.019  0.071  0.050  0.094  0.049  0.006  0.214
   0.0020 2.7982668  3.9308  1.9314  3.6268 -0.095  0.005  0.065  0.047  0.088  0.044  0.006  0.197
   0.0020 2.8032811  3.9354  1.9428  3.6343 -0.115 -0.010  0.059  0.043  0.080  0.040  0.006  0.181
   0.0020 2.8082558  3.9399  1.9542  3.6420 -0.133 -0.024  0.054  0.040  0.074  0.037  0.005  0.165
   0.0020 2.8131200  3.9445  1.9653  3.6498 -0.151 -0.038  0.048  0.037  0.067  0.033  0.005  0.151
   0.0020 2.8179828  3.9490  1.9764  3.6577 -0.168 -0.050  0.042  0.035  0.060  0.029  0.004  0.136
   0.0020 2.8227820  3.9536  1.9873  3.6658 -0.184 -0.061  0.035  0.032  0.052  0.026  0.004  0.121
   0.0020 2.8275181  3.9582  1.9980  3.6740 -0.199 -0.071  0.027  0.029  0.043  0.022  0.002  0.105
   0.0020 2.8322945  3.9627  2.0089  3.6821 -0.213 -0.080  0.021  0.026  0.035  0.019  0.002  0.090
   0.0020 2.8369294  3.9673  2.0194  3.6905 -0.227 -0.090  0.015  0.024  0.029  0.016  0.001  0.077
   0.0020 2.8415927  3.9719  2.0300  3.6990 -0.239 -0.098  0.009  0.022  0.022  0.012  0.000  0.064
   0.0020 2.8462105  3.9764  2.0403  3.7076 -0.251 -0.106  0.004  0.020  0.015  0.009 -0.000  0.052
   0.0020 2.8507644  3.9810  2.0506  3.7164 -0.261 -0.113 -0.002  0.017  0.009  0.007 -0.001  0.040
   0.0020 2.8553339  3.9856  2.0607  3.7252 -0.271 -0.119 -0.007  0.015  0.003  0.004 -0.001  0.028
   0.0020 2.8598417  3.9902  2.0707  3.7343 -0.280 -0.125 -0.011  0.013 -0.003  0.001 -0.001  0.016
   0.0020 2.8643428  3.9947  2.0805  3.7434 -0.288 -0.130 -0.016  0.010 -0.009 -0.002 -0.001  0.005
   0.0020 2.8688255  3.9993  2.0903  3.7527 -0.295 -0.135 -0.020  0.008 -0.014 -0.004 -0.001 -0.006
   0.0020 2.8732633  4.0039  2.0998  3.7622 -0.300 -0.141 -0.025  0.006 -0.020 -0.007 -0.001 -0.017
   0.0020 2.8777269  4.0085  2.1093  3.7718 -0.305 -0.147 -0.029  0.004 -0.026 -0.010 -0.002 -0.029
   0.0020 2.8821582  4.0131  2.1185  3.7816 -0.309 -0.154 -0.034  0.001 -0.033 -0.012 -0.002 -0.039
   0.0020 2.8865658  4.0177  2.1276  3.7915 -0.312 -0.162 -0.039 -0.001 -0.038 -0.015 -0.002 -0.050
   0.0020 2.8909962  4.0223  2.1366  3.8016 -0.314 -0.172 -0.043 -0.003 -0.044 -0.017 -0.003 -0.061
   0.0020 2.8954139  4.0269  2.1454  3.8119 -0.314 -0.182 -0.048 -0.005 -0.050 -0.020 -0.003 -0.071
   0.0020 2.8998451  4.0315  2.1539  3.8225 -0.314 -0.195 -0.052 -0.007 -0.056 -0.022 -0.004 -0.082
   0.0020 2.9043028  4.0361  2.1623  3.8332 -0.312 -0.209 -0.056 -0.009 -0.062 -0.024 -0.004 -0.092
   0.0020 2.9087829  4.0407  2.1704  3.8442 -0.309 -0.225 -0.061 -0.012 -0.068 -0.026 -0.005 -0.102
   0.0020 2.9133157  4.0454  2.1783  3.8555 -0.304 -0.236 -0.065 -0.014 -0.073 -0.029 -0.006 -0.112
   0.0020 2.9179166  4.0500  2.1858  3.8672 -0.297 -0.247 -0.069 -0.016 -0.079 -0.031 -0.006 -0.123
   0.0020 2.9226141  4.0546  2.1930  3.8793 -0.289 -0.258 -0.073 -0.018 -0.085 -0.034 -0.006 -0.133
   0.0020 2.9274737  4.0593  2.1996  3.8919 -0.278 -0.268 -0.078 -0.020 -0.090 -0.036 -0.007 -0.144
   0.0020 2.9325614  4.0639  2.2055  3.9053 -0.265 -0.278 -0.082 -0.022 -0.096 -0.039 -0.007 -0.154
   0.0020 2.9380349  4.0686  2.2104  3.9199 -0.248 -0.287 -0.086 -0.024 -0.101 -0.041 -0.007 -0.165
   0.0020 2.9441554  4.0732  2.2136  3.9363 -0.225 -0.294 -0.090 -0.026 -0.107 -0.044 -0.008 -0.175
   0.0020 2.9515995  4.0779  2.2136  3.9562 -0.192 -0.300 -0.094 -0.028 -0.112 -0.046 -0.008 -0.186
   0.0020 2.9625375  4.0825  2.2043  3.9854 -0.132 -0.302 -0.098 -0.030 -0.118 -0.050 -0.008 -0.198
   0.0020 2.9816569  4.0843  2.1660  4.0335 -0.020 -0.302 -0.100 -0.030 -0.121 -0.051 -0.008 -0.203
   0.0020 2.9964876  4.0819  2.1258  4.0663  0.066 -0.297 -0.098 -0.030 -0.118 -0.050 -0.008 -0.199
   0.0020 3.0092605  4.0787  2.0914  4.0899  0.133 -0.293 -0.096 -0.029 -0.115 -0.048 -0.008 -0.193
   0.0020 3.0233672  4.0753  2.0594  4.1103  0.193 -0.287 -0.094 -0.028 -0.112 -0.046 -0.008 -0.186
   0.0020 3.0568733  4.0727  2.0289  4.1351  0.254 -0.282 -0.092 -0.027 -0.110 -0.045 -0.008 -0.181
   0.0020 3.0793937  4.0771  2.0444  4.1406  0.242 -0.290 -0.095 -0.028 -0.114 -0.047 -0.008 -0.190
   0.0020 3.0918871  4.0815  2.0620  4.1422  0.225 -0.296 -0.098 -0.029 -0.118 -0.050 -0.008 -0.198
   0.0020 3.1020813  4.0858  2.0793  4.1437  0.208 -0.305 -0.102 -0.031 -0.122 -0.052 -0.008 -0.207
   0.0020 3.1110517  4.0902  2.0963  4.1454  0.193 -0.316 -0.105 -0.032 -0.127 -0.054 -0.008 -0.215
   0.0020 3.1191961  4.0946  2.1128  4.1476  0.180 -0.326 -0.108 -0.034 -0.131 -0.056 -0.009 -0.224
   0.0020 3.1267275  4.0990  2.1289  4.1502  0.168 -0.337 -0.112 -0.036 -0.135 -0.058 -0.009 -0.232
   0.0020 3.1337426  4.1034  2.1445  4.1532  0.158 -0.349 -0.115 -0.037 -0.139 -0.060 -0.009 -0.241
   0.0020 3.1403327  4.1078  2.1598  4.1565  0.150 -0.361 -0.118 -0.039 -0.143 -0.062 -0.010 -0.250
   0.0020 3.1465877  4.1123  2.1747  4.1602  0.142 -0.373 -0.122 -0.041 -0.147 -0.064 -0.010 -0.258
   0.0020 3.1526047  4.1167  2.1893  4.1643  0.137 -0.386 -0.125 -0.042 -0.151 -0.066 -0.010 -0.267
   0.0020 3.1585362  4.1212  2.2035  4.1689  0.133 -0.399 -0.128 -0.044 -0.155 -0.068 -0.011 -0.276
   0.0020 3.1645254  4.1257  2.2171  4.1740  0.130 -0.413 -0.131 -0.046 -0.159 -0.070 -0.011 -0.284
   0.0020 3.1707318  4.1302  2.2302  4.1797  0.130 -0.428 -0.135 -0.047 -0.163 -0.071 -0.012 -0.293
   0.0020 3.1771961  4.1347  2.2427  4.1862  0.132 -0.443 -0.138 -0.049 -0.167 -0.073 -0.012 -0.302
   0.0020 3.1840504  4.1392  2.2545  4.1935  0.138 -0.456 -0.142 -0.051 -0.171 -0.076 -0.012 -0.311
   0.0020 3.1915735  4.1438  2.2652  4.2020  0.147 -0.469 -0.145 -0.053 -0.176 -0.078 -0.013 -0.321
   0.0020 3.2002109  4.1484  2.2745  4.2123  0.161 -0.482 -0.148 -0.054 -0.180 -0.080 -0.013 -0.330
   0.0020 3.2108635  4.1530  2.2815  4.2253  0.181 -0.494 -0.152 -0.056 -0.185 -0.082 -0.013 -0.340
   0.0020 3.2274112  4.1577  2.2821  4.2457  0.220 -0.506 -0.155 -0.058 -0.190 -0.085 -0.014 -0.351
   0.0020 3.2686917  4.1586  2.2492  4.2874  0.313 -0.508 -0.156 -0.058 -0.191 -0.085 -0.014 -0.353
   0.0020 3.3562776  4.1584  2.2369  4.3104  0.343 -0.508 -0.156 -0.058 -0.191 -0.085 -0.014 -0.352
   0.0020 3.4071384  4.1624  2.2606  4.3094  0.319 -0.518 -0.158 -0.059 -0.195 -0.087 -0.014 -0.361
   0.0020 3.4546057  4.1665  2.2839  4.3084  0.296 -0.528 -0.161 -0.061 -0.199 -0.089 -0.014 -0.371
   0.0020 3.5033312  4.1706  2.3069  4.3077  0.275 -0.538 -0.164 -0.062 -0.204 -0.091 -0.015 -0.380
   0.0020 3.5533617  4.1746  2.3302  4.3070  0.253 -0.548 -0.167 -0.064 -0.209 -0.094 -0.015 -0.389
   0.0020 3.6049399  4.1787  2.3534  4.3063  0.233 -0.557 -0.170 -0.065 -0.214 -0.096 -0.015 -0.399
   0.0020 3.6575252  4.1828  2.3767  4.3055  0.209 -0.567 -0.173 -0.066 -0.218 -0.098 -0.015 -0.408
   0.0020 3.7110772  4.1868  2.4002  4.3046  0.184 -0.577 -0.176 -0.068 -0.222 -0.100 -0.016 -0.418
   0.0020 3.7656037  4.1909  2.4237  4.3037  0.159 -0.587 -0.179 -0.069 -0.226 -0.102 -0.016 -0.427
   0.0020 3.8210609  4.1949  2.4472  4.3027  0.133 -0.597 -0.181 -0.070 -0.230 -0.104 -0.016 -0.436
   0.0020 3.8775574  4.1990  2.4708  4.3016  0.106 -0.607 -0.184 -0.072 -0.234 -0.106 -0.017 -0.445
   0.0020 3.9350756  4.2030  2.4945  4.3005  0.078 -0.617 -0.187 -0.073 -0.238 -0.109 -0.017 -0.455
   0.0020 3.9935502  4.2071  2.5182  4.2994  0.050 -0.627 -0.190 -0.075 -0.242 -0.111 -0.017 -0.464
   0.0020 4.0530520  4.2111  2.5420  4.2982  0.020 -0.637 -0.193 -0.076 -0.245 -0.113 -0.018 -0.473
   0.0020 4.1137042  4.2151  2.5659  4.2969 -0.011 -0.647 -0.196 -0.078 -0.249 -0.115 -0.018 -0.482
   0.0020 4.1754792  4.2192  2.5898  4.2956 -0.043 -0.657 -0.199 -0.079 -0.252 -0.117 -0.019 -0.491
   0.0020 4.2384873  4.2232  2.6138  4.2943 -0.076 -0.667 -0.201 -0.080 -0.255 -0.119 -0.019 -0.500
   0.0020 4.3030346  4.2272  2.6379  4.2928 -0.110 -0.676 -0.204 -0.082 -0.258 -0.121 -0.019 -0.508
   0.0020 4.3687464  4.2312  2.6620  4.2912 -0.144 -0.685 -0.207 -0.083 -0.261 -0.123 -0.020 -0.517
   0.0020 4.4355416  4.2352  2.6863  4.2896 -0.181 -0.694 -0.209 -0.084 -0.265 -0.125 -0.020 -0.525
   0.0020 4.5046042  4.2392  2.7111  4.2874 -0.219 -0.702 -0.212 -0.085 -0.268 -0.127 -0.020 -0.532
   0.0020 4.5729022  4.2433  2.7350  4.2862 -0.256 -0.710 -0.214 -0.087 -0.271 -0.128 -0.021 -0.540
   0.0020 4.6388316  4.2474  2.7574  4.2865 -0.289 -0.719 -0.216 -0.088 -0.274 -0.130 -0.021 -0.547
 
#  age(Gyr)= 0.004
   0.0040 0.1590465  3.4900 -1.3854  3.9351 10.776  1.198  1.632  1.221  2.847  0.964  0.259  5.324
   0.0040 0.1682278  3.4932 -1.3514  3.9382 10.604  1.204  1.623  1.199  2.783  0.961  0.253  5.228
   0.0040 0.1774548  3.4965 -1.3185  3.9417 10.439  1.213  1.615  1.178  2.723  0.959  0.248  5.138
   0.0040 0.1873722  3.4998 -1.2855  3.9454 10.283  1.222  1.608  1.161  2.671  0.957  0.244  5.061
   0.0040 0.1970636  3.5032 -1.2535  3.9488 10.137  1.232  1.602  1.148  2.626  0.956  0.241  4.994
   0.0040 0.2074583  3.5066 -1.2215  3.9527 10.000  1.239  1.595  1.130  2.572  0.954  0.237  4.915
   0.0040 0.2177454  3.5100 -1.1903  3.9562  9.871  1.247  1.588  1.116  2.523  0.952  0.233  4.846
   0.0040 0.2286857  3.5134 -1.1587  3.9596  9.742  1.257  1.585  1.106  2.491  0.951  0.230  4.797
   0.0040 0.2399060  3.5169 -1.1277  3.9633  9.614  1.268  1.580  1.096  2.455  0.950  0.226  4.742
   0.0040 0.2527539  3.5204 -1.0968  3.9690  9.483  1.282  1.574  1.083  2.411  0.948  0.223  4.677
   0.0040 0.2637930  3.5239 -1.0665  3.9714  9.353  1.299  1.569  1.071  2.369  0.946  0.219  4.615
   0.0040 0.2762866  3.5274 -1.0359  3.9749  9.221  1.317  1.563  1.059  2.328  0.943  0.215  4.552
   0.0040 0.2891247  3.5310 -1.0058  3.9787  9.087  1.334  1.557  1.047  2.283  0.940  0.212  4.485
   0.0040 0.3023443  3.5345 -0.9756  3.9820  8.954  1.351  1.551  1.035  2.240  0.938  0.208  4.419
   0.0040 0.3161095  3.5380 -0.9457  3.9857  8.821  1.369  1.544  1.023  2.196  0.935  0.204  4.352
   0.0040 0.3307757  3.5416 -0.9163  3.9903  8.688  1.387  1.537  1.010  2.151  0.932  0.200  4.283
   0.0040 0.3457960  3.5452 -0.8867  3.9944  8.554  1.404  1.529  0.998  2.106  0.928  0.196  4.213
   0.0040 0.3615154  3.5489 -0.8575  3.9990  8.423  1.419  1.521  0.986  2.063  0.924  0.192  4.146
   0.0040 0.3782424  3.5524 -0.8277  4.0032  8.300  1.431  1.515  0.974  2.026  0.920  0.189  4.089
   0.0040 0.3959125  3.5560 -0.7981  4.0077  8.180  1.442  1.508  0.964  1.992  0.917  0.187  4.035
   0.0040 0.4143632  3.5596 -0.7686  4.0124  8.061  1.453  1.501  0.955  1.959  0.914  0.183  3.983
   0.0040 0.4332548  3.5633 -0.7397  4.0175  7.942  1.462  1.495  0.945  1.925  0.910  0.179  3.928
   0.0040 0.4528007  3.5669 -0.7109  4.0225  7.819  1.471  1.488  0.932  1.887  0.906  0.176  3.868
   0.0040 0.4727120  3.5706 -0.6827  4.0278  7.694  1.480  1.479  0.918  1.846  0.900  0.172  3.803
   0.0040 0.4923798  3.5744 -0.6551  4.0329  7.566  1.488  1.469  0.903  1.803  0.894  0.168  3.734
   0.0040 0.5127640  3.5781 -0.6278  4.0383  7.439  1.493  1.459  0.887  1.759  0.887  0.164  3.663
   0.0040 0.5327734  3.5819 -0.6011  4.0435  7.314  1.497  1.447  0.871  1.716  0.879  0.161  3.593
   0.0040 0.5533758  3.5858 -0.5747  4.0488  7.194  1.497  1.435  0.854  1.675  0.871  0.157  3.525
   0.0040 0.5741547  3.5896 -0.5485  4.0540  7.086  1.495  1.423  0.839  1.637  0.863  0.153  3.462
   0.0040 0.5946478  3.5935 -0.5229  4.0592  6.994  1.490  1.412  0.826  1.605  0.855  0.150  3.407
   0.0040 0.6157666  3.5974 -0.4973  4.0643  6.914  1.485  1.401  0.813  1.576  0.848  0.148  3.356
   0.0040 0.6370476  3.6013 -0.4718  4.0691  6.838  1.478  1.389  0.801  1.546  0.841  0.144  3.305
   0.0040 0.6589527  3.6052 -0.4462  4.0738  6.765  1.469  1.378  0.790  1.518  0.834  0.141  3.258
   0.0040 0.6817097  3.6091 -0.4206  4.0784  6.689  1.460  1.367  0.779  1.494  0.827  0.139  3.215
   0.0040 0.7045251  3.6129 -0.3950  4.0826  6.610  1.450  1.357  0.770  1.471  0.820  0.138  3.175
   0.0040 0.7301839  3.6167 -0.3682  4.0866  6.524  1.440  1.347  0.761  1.450  0.814  0.136  3.139
   0.0040 0.7442425  3.6210 -0.3491  4.0927  6.451  1.429  1.336  0.751  1.429  0.807  0.134  3.101
   0.0040 0.7501344  3.6254 -0.3366  4.1015  6.389  1.416  1.325  0.741  1.406  0.800  0.132  3.060
   0.0040 0.7557138  3.6299 -0.3218  4.1076  6.319  1.401  1.312  0.730  1.383  0.793  0.130  3.018
   0.0040 0.7754663  3.6338 -0.2978  4.1106  6.229  1.386  1.300  0.719  1.360  0.786  0.128  2.977
   0.0040 0.8054058  3.6375 -0.2693  4.1133  6.128  1.370  1.287  0.709  1.338  0.778  0.126  2.936
   0.0040 0.8352154  3.6412 -0.2414  4.1160  6.027  1.352  1.272  0.698  1.313  0.769  0.123  2.891
   0.0040 0.8657946  3.6449 -0.2132  4.1183  5.927  1.331  1.257  0.687  1.288  0.759  0.121  2.845
   0.0040 0.8969933  3.6486 -0.1849  4.1202  5.826  1.309  1.241  0.675  1.263  0.750  0.119  2.797
   0.0040 0.9284306  3.6523 -0.1568  4.1218  5.727  1.284  1.224  0.662  1.238  0.740  0.116  2.749
   0.0040 0.9600942  3.6560 -0.1286  4.1230  5.628  1.257  1.208  0.651  1.213  0.729  0.114  2.702
   0.0040 0.9929439  3.6597 -0.1003  4.1241  5.530  1.229  1.191  0.639  1.189  0.718  0.112  2.656
